race_date,stadium_id,race_number,top_prob,prob_gap,has_exhibition,boats_json,actual_trio,payout_trio
2025-12-01,18,7,0.3750682757312838,0.0022956577817009327,1,"{""bn"": [1, 2, 3, 4, 5, 6], ""p1"": [0.3728, 0.3751, 0.1669, 0.0289, 0.032, 0.0243], ""p3"": [0.8256, 0.7884, 0.7557, 0.2423, 0.2389, 0.2021], ""p1L"": [0.3499, 0.41, 0.15, 0.0406, 0.0233, 0.0262], ""p3L"": [0.7922, 0.8228, 0.7799, 0.264, 0.1669, 0.23]}","[1, 3, 5]",1480.0
2025-12-01,18,8,0.32171301079834425,0.025055194687063187,1,"{""bn"": [2, 3, 1, 5, 6, 4], ""p1"": [0.3217, 0.034, 0.2967, 0.1366, 0.1593, 0.0517], ""p3"": [0.6855, 0.3504, 0.1671, 0.3915, 0.7017, 0.3742], ""p1L"": [0.4417, 0.0327, 0.1115, 0.1379, 0.1997, 0.0766], ""p3L"": [0.7534, 0.2294, 0.3221, 0.4656, 0.6043, 0.3671]}","[2, 3, 4]",1440.0
2025-12-01,18,9,0.4618757352137777,0.27835998838523657,1,"{""bn"": [6, 1, 2, 3, 4, 5], ""p1"": [0.0614, 0.4619, 0.018, 0.1835, 0.1317, 0.1436], ""p3"": [0.3961, 0.9094, 0.2852, 0.5855, 0.5393, 0.4545], ""p1L"": [0.0789, 0.4889, 0.0063, 0.203, 0.1002, 0.1228], ""p3L"": [0.393, 0.9083, 0.3009, 0.7444, 0.4944, 0.5173]}","[1, 2, 3]",540.0
2025-12-01,18,10,0.4000885809594522,0.15797938839527767,1,"{""bn"": [3, 4, 5, 6, 2, 1], ""p1"": [0.2421, 0.1088, 0.0364, 0.0139, 0.1987, 0.4001], ""p3"": [0.7056, 0.4728, 0.2285, 0.2483, 0.7742, 0.827], ""p1L"": [0.2916, 0.0897, 0.0234, 0.0169, 0.2213, 0.3571], ""p3L"": [0.689, 0.348, 0.2436, 0.1591, 0.7152, 0.8224]}","[2, 3, 4]",1490.0
2025-12-01,18,11,0.4829136793520201,0.28105956222273665,1,"{""bn"": [1, 2, 3, 4, 5, 6], ""p1"": [0.4829, 0.2019, 0.1943, 0.0691, 0.0292, 0.0226], ""p3"": [0.9087, 0.6716, 0.5471, 0.4443, 0.1658, 0.1159], ""p1L"": [0.489, 0.2164, 0.1871, 0.0769, 0.0203, 0.0104], ""p3L"": [0.8956, 0.75, 0.5015, 0.5021, 0.2228, 0.0973]}","[1, 2, 3]",180.0
2025-12-01,18,12,0.7984854704043248,0.685788511814899,1,"{""bn"": [5, 1, 2, 3, 4, 6], ""p1"": [0.0267, 0.7985, 0.1127, 0.0482, 0.0117, 0.0022], ""p3"": [0.2717, 0.911, 0.6428, 0.4404, 0.4398, 0.0792], ""p1L"": [0.0534, 0.7798, 0.1127, 0.0326, 0.0186, 0.0029], ""p3L"": [0.3592, 0.9643, 0.6771, 0.4996, 0.3674, 0.0876]}","[1, 2, 5]",540.0
2025-12-01,21,1,0.5448854662815896,0.3987608585521766,1,"{""bn"": [3, 4, 5, 6, 2, 1], ""p1"": [0.1461, 0.1318, 0.0829, 0.0155, 0.0788, 0.5449], ""p3"": [0.777, 0.553, 0.4958, 0.324, 0.234, 0.9444], ""p1L"": [0.1128, 0.1518, 0.0742, 0.0095, 0.0944, 0.5574], ""p3L"": [0.6091, 0.6256, 0.4415, 0.4275, 0.3288, 0.9481]}","[1, 2, 4]",430.0
2025-12-01,21,2,0.425898907062959,0.254887564249713,1,"{""bn"": [2, 1, 3, 5, 6, 4], ""p1"": [0.1103, 0.4259, 0.1465, 0.171, 0.0001, 0.1462], ""p3"": [0.5871, 0.9307, 0.4542, 0.688, 0.027, 0.5213], ""p1L"": [0.1076, 0.4622, 0.0518, 0.2352, 0.0002, 0.1429], ""p3L"": [0.5628, 0.9262, 0.3682, 0.6686, 0.0141, 0.6156]}","[1, 2, 3]",1000.0
2025-12-01,21,3,0.44275446262178103,0.21694864945247908,1,"{""bn"": [5, 1, 2, 3, 4, 6], ""p1"": [0.111, 0.4428, 0.0349, 0.1749, 0.2258, 0.0107], ""p3"": [0.3797, 0.9587, 0.237, 0.7928, 0.6539, 0.297], ""p1L"": [0.0669, 0.4366, 0.0471, 0.1545, 0.2711, 0.0238], ""p3L"": [0.3188, 0.9676, 0.2617, 0.7972, 0.7083, 0.2214]}","[1, 2, 5]",3080.0
2025-12-01,21,4,0.40924050185370686,0.16662089690226922,1,"{""bn"": [5, 6, 3, 4, 2, 1], ""p1"": [0.2426, 0.0001, 0.2045, 0.0003, 0.1432, 0.4092], ""p3"": [0.7155, 0.0139, 0.7713, 0.033, 0.6423, 0.8844], ""p1L"": [0.1817, 0.0001, 0.2616, 0.0001, 0.2048, 0.3517], ""p3L"": [0.7028, 0.0065, 0.7785, 0.0202, 0.5179, 0.885]}","[1, 3, 5]",210.0
2025-12-01,21,5,0.45173394534070904,0.2984068033870876,1,"{""bn"": [2, 1, 3, 5, 6, 4], ""p1"": [0.1533, 0.4517, 0.0854, 0.1091, 0.0723, 0.1281], ""p3"": [0.4085, 0.8377, 0.4291, 0.356, 0.1794, 0.51], ""p1L"": [0.2012, 0.4009, 0.0847, 0.1149, 0.0637, 0.1346], ""p3L"": [0.4097, 0.7835, 0.4259, 0.3169, 0.3055, 0.5702]}","[1, 3, 5]",2520.0
2025-12-01,21,6,0.516691967295965,0.09247345452777783,1,"{""bn"": [1, 2, 3, 5, 4, 6], ""p1"": [0.5167, 0.0006, 0.4242, 0.0283, 0.0003, 0.0299], ""p3"": [0.8535, 0.1525, 0.9167, 0.3728, 0.0587, 0.553], ""p1L"": [0.4982, 0.0004, 0.4513, 0.0199, 0.0004, 0.0299], ""p3L"": [0.8348, 0.0587, 0.9339, 0.4047, 0.064, 0.5588]}","[1, 2, 4]",2750.0
2025-12-01,21,7,0.27914434198052296,0.03654084548391737,1,"{""bn"": [1, 3, 4, 5, 6, 2], ""p1"": [0.2791, 0.0135, 0.225, 0.1044, 0.1353, 0.2426], ""p3"": [0.5783, 0.1388, 0.6718, 0.3357, 0.5133, 0.9105], ""p1L"": [0.3068, 0.0136, 0.2534, 0.0618, 0.0938, 0.2706], ""p3L"": [0.595, 0.2093, 0.6446, 0.2982, 0.5064, 0.9033]}","[1, 2, 4]",270.0
2025-12-01,21,8,0.4757222905321346,0.29144178818506805,1,"{""bn"": [1, 2, 3, 4, 5, 6], ""p1"": [0.4757, 0.1843, 0.0793, 0.106, 0.0004, 0.1542], ""p3"": [0.8503, 0.5772, 0.6265, 0.5302, 0.0126, 0.674], ""p1L"": [0.444, 0.2673, 0.0752, 0.0736, 0.0003, 0.1396], ""p3L"": [0.8208, 0.6434, 0.5335, 0.3988, 0.0093, 0.7612]}","[1, 2, 3]",780.0
2025-12-01,21,9,0.4209360932393094,0.16420516407217106,1,"{""bn"": [1, 2, 3, 4, 5, 6], ""p1"": [0.4209, 0.2567, 0.1862, 0.0624, 0.0434, 0.0304], ""p3"": [0.7284, 0.4434, 0.5356, 0.3796, 0.3745, 0.3887], ""p1L"": [0.4964, 0.176, 0.1643, 0.0879, 0.05, 0.0255], ""p3L"": [0.8318, 0.4763, 0.5648, 0.414, 0.2717, 0.3666]}","[1, 2, 3]",450.0
2025-12-01,21,10,0.3620910459699273,0.07092974033162042,1,"{""bn"": [5, 6, 4, 3, 2, 1], ""p1"": [0.0004, 0.3621, 0.019, 0.1378, 0.1895, 0.2912], ""p3"": [0.0269, 0.8274, 0.3735, 0.7699, 0.3673, 0.5171], ""p1L"": [0.0005, 0.3801, 0.0339, 0.2774, 0.1176, 0.1905], ""p3L"": [0.0275, 0.8354, 0.4243, 0.6138, 0.3543, 0.4868]}","[1, 4, 6]",910.0
2025-12-01,21,11,0.43517189275851204,0.2306620730275129,1,"{""bn"": [1, 2, 3, 4, 5, 6], ""p1"": [0.4352, 0.0959, 0.1, 0.2045, 0.0894, 0.075], ""p3"": [0.7942, 0.4806, 0.359, 0.6742, 0.4107, 0.456], ""p1L"": [0.4876, 0.0632, 0.0939, 0.1561, 0.094, 0.1051], ""p3L"": [0.8525, 0.4168, 0.3836, 0.5866, 0.4877, 0.4728]}","[1, 3, 4]",1090.0
2025-12-01,21,12,0.5273908886259857,0.3313328897221752,1,"{""bn"": [6, 1, 2, 3, 4, 5], ""p1"": [0.0078, 0.5274, 0.1003, 0.1961, 0.0601, 0.1083], ""p3"": [0.1792, 0.9458, 0.438, 0.606, 0.4862, 0.3741], ""p1L"": [0.0103, 0.6022, 0.0739, 0.1675, 0.0666, 0.0794], ""p3L"": [0.1061, 0.9388, 0.2684, 0.5769, 0.422, 0.3621]}","[1, 3, 4]",660.0
2025-12-02,21,1,0.7771628112713856,0.6295828628919106,1,"{""bn"": [6, 5, 4, 3, 2, 1], ""p1"": [0.0358, 0.0003, 0.0005, 0.1476, 0.0387, 0.7772], ""p3"": [0.3791, 0.0432, 0.1653, 0.715, 0.4604, 0.9627], ""p1L"": [0.0654, 0.0003, 0.0004, 0.2311, 0.0356, 0.6671], ""p3L"": [0.4037, 0.04, 0.1038, 0.643, 0.3871, 0.9782]}","[1, 2, 6]",550.0
2025-12-02,21,2,0.5029566011516404,0.32339712240012636,1,"{""bn"": [6, 5, 3, 2, 1, 4], ""p1"": [0.0196, 0.0323, 0.1423, 0.1233, 0.503, 0.1796], ""p3"": [0.1445, 0.3106, 0.6271, 0.3922, 0.8471, 0.7426], ""p1L"": [0.0165, 0.017, 0.1915, 0.1309, 0.4709, 0.1733], ""p3L"": [0.3583, 0.3764, 0.5634, 0.4799, 0.8395, 0.7701]}","[3, 4, 5]",3160.0
2025-12-02,21,3,0.46821235466669214,0.22337627887174558,1,"{""bn"": [2, 1, 3, 4, 6, 5], ""p1"": [0.0571, 0.4682, 0.2448, 0.0012, 0.021, 0.2077], ""p3"": [0.3274, 0.8705, 0.836, 0.0578, 0.1818, 0.7484], ""p1L"": [0.0458, 0.4145, 0.2836, 0.0007, 0.0091, 0.2464], ""p3L"": [0.3679, 0.8731, 0.9003, 0.0355, 0.1582, 0.8052]}","[1, 3, 5]",160.0
2025-12-02,21,4,0.5114416115014881,0.264493934590907,1,"{""bn"": [6, 5, 4, 3, 2, 1], ""p1"": [0.0484, 0.0511, 0.0347, 0.1074, 0.2469, 0.5114], ""p3"": [0.339, 0.3103, 0.3235, 0.4053, 0.6782, 0.9084], ""p1L"": [0.0343, 0.0368, 0.0241, 0.1142, 0.255, 0.5356], ""p3L"": [0.3878, 0.2963, 0.3172, 0.376, 0.7256, 0.9402]}","[1, 3, 5]",2560.0
2025-12-02,21,5,0.4098898153452138,0.1283823880624858,1,"{""bn"": [6, 5, 4, 3, 1, 2], ""p1"": [0.0101, 0.0004, 0.1809, 0.2815, 0.4099, 0.1172], ""p3"": [0.1622, 0.0354, 0.539, 0.7538, 0.8642, 0.422], ""p1L"": [0.0213, 0.0006, 0.3954, 0.1535, 0.3903, 0.0389], ""p3L"": [0.3045, 0.0256, 0.5007, 0.7698, 0.9065, 0.4393]}","[1, 3, 4]",370.0
2025-12-02,21,6,0.3979390993154228,0.13345478681293504,1,"{""bn"": [6, 4, 5, 2, 1, 3], ""p1"": [0.029, 0.2645, 0.0069, 0.2019, 0.3979, 0.0998], ""p3"": [0.3945, 0.7965, 0.0995, 0.5759, 0.7618, 0.6139], ""p1L"": [0.0172, 0.2538, 0.0073, 0.1824, 0.3858, 0.1536], ""p3L"": [0.3076, 0.8507, 0.1205, 0.5406, 0.7832, 0.6253]}","[1, 2, 3]",910.0
2025-12-02,21,7,0.3894101478839598,0.05878484285749486,1,"{""bn"": [1, 6, 5, 4, 3, 2], ""p1"": [0.3894, 0.0073, 0.0002, 0.0002, 0.2724, 0.3306], ""p3"": [0.8355, 0.1656, 0.0175, 0.0383, 0.8089, 0.8451], ""p1L"": [0.3931, 0.0059, 0.0004, 0.0004, 0.2028, 0.3973], ""p3L"": [0.8215, 0.2456, 0.024, 0.0303, 0.8686, 0.9153]}","[1, 2, 3]",150.0
2025-12-02,21,8,0.35262621714733894,0.10376352573119013,1,"{""bn"": [4, 6, 5, 3, 1, 2], ""p1"": [0.036, 0.0857, 0.0639, 0.2129, 0.3526, 0.2489], ""p3"": [0.3372, 0.4337, 0.3733, 0.6346, 0.711, 0.7356], ""p1L"": [0.0183, 0.1344, 0.0951, 0.1987, 0.3517, 0.2018], ""p3L"": [0.3663, 0.4731, 0.4215, 0.6981, 0.7949, 0.7737]}","[1, 2, 6]",990.0
2025-12-02,21,9,0.6270512225957023,0.505115644625881,1,"{""bn"": [3, 2, 1, 4, 5, 6], ""p1"": [0.0728, 0.0695, 0.6271, 0.0368, 0.1219, 0.0719], ""p3"": [0.4167, 0.2778, 0.9582, 0.3118, 0.4043, 0.4633], ""p1L"": [0.0815, 0.0798, 0.5301, 0.0178, 0.1334, 0.1574], ""p3L"": [0.5202, 0.3201, 0.9692, 0.3219, 0.3421, 0.6935]}","[1, 3, 6]",470.0
2025-12-02,21,10,0.4892971287345517,0.24116916728246612,1,"{""bn"": [1, 6, 5, 4, 3, 2], ""p1"": [0.4893, 0.0507, 0.0013, 0.1016, 0.1089, 0.2481], ""p3"": [0.8033, 0.7542, 0.0303, 0.3546, 0.4385, 0.6906], ""p1L"": [0.4292, 0.1219, 0.0003, 0.0687, 0.0805, 0.2993], ""p3L"": [0.7939, 0.7895, 0.0169, 0.3805, 0.4549, 0.7596]}","[1, 2, 3]",440.0
2025-12-02,21,11,0.47230910878263677,0.2101102892910217,1,"{""bn"": [2, 6, 5, 4, 3, 1], ""p1"": [0.2622, 0.0018, 0.067, 0.0828, 0.1139, 0.4723], ""p3"": [0.5881, 0.1105, 0.4913, 0.4778, 0.5881, 0.9614], ""p1L"": [0.2745, 0.0048, 0.0533, 0.0528, 0.1601, 0.4545], ""p3L"": [0.5828, 0.1236, 0.5029, 0.3956, 0.4674, 0.9634]}","[1, 2, 4]",390.0
2025-12-02,21,12,0.6021831855733452,0.4247912466878445,1,"{""bn"": [5, 4, 3, 2, 1, 6], ""p1"": [0.1774, 0.1277, 0.0505, 0.0359, 0.6022, 0.0063], ""p3"": [0.2657, 0.6485, 0.3804, 0.4481, 0.9614, 0.1736], ""p1L"": [0.1733, 0.1564, 0.0294, 0.0561, 0.5604, 0.0244], ""p3L"": [0.4513, 0.6283, 0.4331, 0.3878, 0.9612, 0.3371]}","[1, 2, 5]",590.0
2025-12-03,21,1,0.4749765364338902,0.23828409768119738,1,"{""bn"": [1, 2, 3, 4, 5, 6], ""p1"": [0.475, 0.0326, 0.1633, 0.0923, 0.2367, 0.0001], ""p3"": [0.9661, 0.3616, 0.5941, 0.5245, 0.5565, 0.0105], ""p1L"": [0.4897, 0.0343, 0.1775, 0.1019, 0.1964, 0.0002], ""p3L"": [0.894, 0.5166, 0.576, 0.478, 0.4944, 0.0104]}","[1, 3, 5]",280.0
2025-12-03,21,2,0.437173236920124,0.15672291973947872,1,"{""bn"": [1, 3, 5, 6, 2, 4], ""p1"": [0.4372, 0.2805, 0.0326, 0.013, 0.1094, 0.1274], ""p3"": [0.9068, 0.681, 0.1533, 0.1694, 0.386, 0.4737], ""p1L"": [0.5411, 0.2107, 0.0263, 0.0162, 0.1639, 0.0419], ""p3L"": [0.9031, 0.704, 0.1419, 0.1409, 0.3915, 0.3338]}","[1, 3, 5]",2130.0
2025-12-03,21,3,0.42420816800834926,0.11262179958753399,1,"{""bn"": [6, 4, 5, 1, 2, 3], ""p1"": [0.0165, 0.0227, 0.1406, 0.4242, 0.0845, 0.3116], ""p3"": [0.1848, 0.2055, 0.4882, 0.9835, 0.3762, 0.6893], ""p1L"": [0.0344, 0.0126, 0.1771, 0.4744, 0.0225, 0.279], ""p3L"": [0.0988, 0.1426, 0.5885, 0.9773, 0.4067, 0.6651]}","[1, 2, 6]",1880.0
2025-12-03,21,4,0.38995016787429565,0.13152501016436036,1,"{""bn"": [2, 3, 4, 5, 6, 1], ""p1"": [0.0639, 0.2498, 0.2584, 0.0377, 0.0003, 0.39], ""p3"": [0.527, 0.7756, 0.7966, 0.3278, 0.0124, 0.9174], ""p1L"": [0.058, 0.3115, 0.1972, 0.0291, 0.0003, 0.4039], ""p3L"": [0.4614, 0.8184, 0.7936, 0.3086, 0.0202, 0.8612]}","[1, 2, 5]",1640.0
2025-12-03,21,5,0.4041833975763559,0.16687572495599584,1,"{""bn"": [1, 2, 4, 5, 6, 3], ""p1"": [0.4042, 0.2373, 0.1433, 0.0001, 0.1202, 0.0949], ""p3"": [0.9453, 0.7036, 0.6367, 0.0205, 0.6272, 0.3932], ""p1L"": [0.4798, 0.28, 0.1317, 0.0003, 0.0854, 0.0228], ""p3L"": [0.9717, 0.8402, 0.7159, 0.0114, 0.607, 0.3951]}","[1, 3, 4]",1300.0
2025-12-03,21,6,0.45494723764546974,0.045504313463801016,1,"{""bn"": [1, 2, 3, 4, 5, 6], ""p1"": [0.0176, 0.4094, 0.0871, 0.4549, 0.0304, 0.0005], ""p3"": [0.3151, 0.8846, 0.7547, 0.7694, 0.3951, 0.038], ""p1L"": [0.0165, 0.4548, 0.0471, 0.4621, 0.0181, 0.0014], ""p3L"": [0.202, 0.883, 0.7752, 0.8257, 0.3, 0.0348]}","[2, 4, 5]",500.0
2025-12-03,21,7,0.34100398100212137,0.03332947969499023,1,"{""bn"": [1, 2, 3, 4, 6, 5], ""p1"": [0.341, 0.3077, 0.1153, 0.1204, 0.0099, 0.1057], ""p3"": [0.7709, 0.7953, 0.605, 0.5235, 0.1736, 0.2639], ""p1L"": [0.3388, 0.307, 0.0492, 0.1554, 0.0435, 0.106], ""p3L"": [0.7656, 0.8069, 0.4457, 0.5358, 0.2411, 0.3116]}","[1, 2, 3]",300.0
2025-12-03,21,8,0.39777085296610926,0.06097510009087442,1,"{""bn"": [1, 2, 4, 5, 6, 3], ""p1"": [0.3368, 0.1201, 0.1103, 0.035, 0.0001, 0.3978], ""p3"": [0.6792, 0.5526, 0.5044, 0.3116, 0.0157, 0.9147], ""p1L"": [0.2961, 0.1387, 0.0859, 0.0471, 0.0004, 0.4317], ""p3L"": [0.5594, 0.4876, 0.5641, 0.4327, 0.0289, 0.9037]}","[1, 2, 3]",350.0
2025-12-03,21,9,0.5482762581540598,0.3643132999628389,1,"{""bn"": [6, 4, 5, 3, 1, 2], ""p1"": [0.0091, 0.0863, 0.0508, 0.184, 0.5483, 0.1215], ""p3"": [0.1511, 0.5898, 0.296, 0.7648, 0.9489, 0.5072], ""p1L"": [0.0089, 0.0515, 0.0276, 0.1251, 0.5857, 0.2012], ""p3L"": [0.2279, 0.3389, 0.1857, 0.7571, 0.9232, 0.5189]}","[1, 3, 4]",510.0
2025-12-03,21,10,0.5189131922467578,0.32174524489083023,1,"{""bn"": [2, 3, 4, 5, 6, 1], ""p1"": [0.1972, 0.1036, 0.0597, 0.1168, 0.0039, 0.5189], ""p3"": [0.6205, 0.4436, 0.3252, 0.4399, 0.158, 0.9583], ""p1L"": [0.3066, 0.0842, 0.0917, 0.0429, 0.0029, 0.4717], ""p3L"": [0.8439, 0.4768, 0.3271, 0.1894, 0.1195, 0.9221]}","[1, 2, 3]",230.0
2025-12-03,21,11,0.5363747581961745,0.3570375631861057,1,"{""bn"": [1, 2, 5, 6, 3, 4], ""p1"": [0.5364, 0.1793, 0.0985, 0.0047, 0.1124, 0.0687], ""p3"": [0.9471, 0.7885, 0.3312, 0.1067, 0.6156, 0.413], ""p1L"": [0.5567, 0.1177, 0.1325, 0.0056, 0.0903, 0.0971], ""p3L"": [0.9292, 0.8627, 0.3858, 0.0532, 0.501, 0.5697]}","[1, 2, 3]",410.0
2025-12-03,21,12,0.4897220157116079,0.24040713441251904,1,"{""bn"": [6, 4, 1, 2, 3, 5], ""p1"": [0.0103, 0.0605, 0.4897, 0.1601, 0.2493, 0.03], ""p3"": [0.1502, 0.2776, 0.9644, 0.684, 0.5045, 0.3026], ""p1L"": [0.0092, 0.0147, 0.5739, 0.2421, 0.1471, 0.0131], ""p3L"": [0.1434, 0.315, 0.9351, 0.7812, 0.3858, 0.4299]}","[1, 2, 3]",290.0
2025-12-03,24,1,0.3530273659976842,0.10642640559625655,0,"{""bn"": [2, 3, 4, 5, 6, 1], ""p1"": [0.096, 0.2466, 0.0649, 0.2292, 0.0103, 0.353], ""p3"": [0.4195, 0.5971, 0.392, 0.6932, 0.3436, 0.7381], ""p1L"": [0.1042, 0.2495, 0.046, 0.2501, 0.0234, 0.3267], ""p3L"": [0.4472, 0.7053, 0.2826, 0.7476, 0.3375, 0.7164]}","[2, 4, 6]",4760.0
2025-12-03,24,2,0.3730520721448014,0.025091701487782003,0,"{""bn"": [1, 2, 3, 4, 5, 6], ""p1"": [0.348, 0.0971, 0.1163, 0.3731, 0.0464, 0.0191], ""p3"": [0.7037, 0.4767, 0.4307, 0.8269, 0.3131, 0.3525], ""p1L"": [0.3641, 0.1333, 0.1026, 0.32, 0.0442, 0.0358], ""p3L"": [0.7063, 0.4884, 0.4151, 0.8458, 0.2803, 0.3422]}","[2, 4, 5]",1840.0
2025-12-03,24,3,0.4683363114879431,0.13393420245084242,0,"{""bn"": [5, 1, 2, 3, 4, 6], ""p1"": [0.0754, 0.3344, 0.0042, 0.0842, 0.4683, 0.0336], ""p3"": [0.2671, 0.6132, 0.1584, 0.4002, 0.79, 0.4476], ""p1L"": [0.0783, 0.3537, 0.0047, 0.0874, 0.4306, 0.0454], ""p3L"": [0.3044, 0.7041, 0.1575, 0.4826, 0.7737, 0.4486]}","[1, 2, 6]",5940.0
2025-12-03,24,4,0.2815626207954702,0.012548829122334182,0,"{""bn"": [2, 3, 4, 5, 6, 1], ""p1"": [0.269, 0.0756, 0.1882, 0.0176, 0.168, 0.2816], ""p3"": [0.6949, 0.5863, 0.4691, 0.2304, 0.6943, 0.7735], ""p1L"": [0.2763, 0.0994, 0.1798, 0.0164, 0.1321, 0.296], ""p3L"": [0.6977, 0.5817, 0.4439, 0.1763, 0.7794, 0.7636]}","[2, 3, 5]",3330.0
2025-12-03,24,5,0.34488834425143433,0.07653404280590925,0,"{""bn"": [1, 5, 3, 4, 6, 2], ""p1"": [0.3449, 0.0271, 0.0952, 0.2093, 0.0551, 0.2684], ""p3"": [0.5761, 0.2571, 0.4775, 0.536, 0.3366, 0.602], ""p1L"": [0.3531, 0.0157, 0.1029, 0.2309, 0.0493, 0.2481], ""p3L"": [0.6712, 0.1557, 0.5021, 0.5261, 0.3725, 0.6232]}","[2, 3, 6]",1570.0
2025-12-03,24,6,0.41488432910230066,0.19122417125757057,0,"{""bn"": [1, 2, 3, 4, 5, 6], ""p1"": [0.4149, 0.175, 0.2237, 0.1827, 0.0003, 0.0034], ""p3"": [0.976, 0.5815, 0.5671, 0.5984, 0.0113, 0.1282], ""p1L"": [0.4097, 0.1743, 0.2362, 0.1754, 0.0003, 0.0041], ""p3L"": [0.9773, 0.584, 0.5671, 0.6666, 0.0133, 0.1441]}","[1, 3, 4]",400.0
2025-12-03,24,7,0.4949925139138917,0.2749013218994272,0,"{""bn"": [2, 3, 4, 5, 6, 1], ""p1"": [0.2201, 0.0525, 0.1041, 0.1282, 0.0002, 0.495], ""p3"": [0.6111, 0.4379, 0.5539, 0.5473, 0.0197, 0.9764], ""p1L"": [0.1906, 0.0441, 0.1157, 0.1067, 0.0003, 0.5426], ""p3L"": [0.5664, 0.4398, 0.4942, 0.5584, 0.0226, 0.9764]}","[1, 3, 5]",1040.0
2025-12-03,24,8,0.4887650417654347,0.1864347674116631,0,"{""bn"": [1, 2, 3, 4, 5, 6], ""p1"": [0.4888, 0.0383, 0.3023, 0.0683, 0.0302, 0.0721], ""p3"": [0.9602, 0.2824, 0.706, 0.2556, 0.2018, 0.4086], ""p1L"": [0.4813, 0.0418, 0.2805, 0.0643, 0.0477, 0.0844], ""p3L"": [0.9524, 0.3052, 0.6902, 0.2221, 0.2067, 0.3689]}","[1, 4, 6]",2610.0
2025-12-03,24,9,0.5286457010272477,0.24544947383544152,0,"{""bn"": [6, 1, 2, 3, 4, 5], ""p1"": [0.0122, 0.5286, 0.0613, 0.2832, 0.0446, 0.07], ""p3"": [0.2445, 0.879, 0.4615, 0.8115, 0.2164, 0.3206], ""p1L"": [0.0251, 0.4722, 0.0837, 0.3039, 0.0491, 0.066], ""p3L"": [0.2362, 0.856, 0.4355, 0.7969, 0.2921, 0.3342]}","[1, 3, 5]",490.0
2025-12-03,24,10,0.49958326900994127,0.18629338018042724,0,"{""bn"": [5, 6, 4, 3, 2, 1], ""p1"": [0.0194, 0.0099, 0.0876, 0.0702, 0.3133, 0.4996], ""p3"": [0.1681, 0.194, 0.4449, 0.4602, 0.7139, 0.9007], ""p1L"": [0.0201, 0.0183, 0.0843, 0.0636, 0.3098, 0.5039], ""p3L"": [0.2455, 0.2245, 0.4378, 0.4085, 0.7052, 0.8842]}","[1, 2, 3]",430.0
2025-12-03,24,11,0.5055784226621436,0.3407702459505588,0,"{""bn"": [1, 2, 3, 4, 5, 6], ""p1"": [0.5056, 0.1411, 0.1648, 0.1246, 0.0435, 0.0205], ""p3"": [0.8622, 0.4926, 0.6548, 0.4839, 0.2784, 0.1942], ""p1L"": [0.4905, 0.145, 0.1617, 0.1142, 0.0654, 0.0232], ""p3L"": [0.8842, 0.4288, 0.6133, 0.5906, 0.2793, 0.182]}","[1, 2, 3]",270.0
2025-12-04,18,1,0.6661555583307331,0.5343096099201488,1,"{""bn"": [1, 2, 3, 4, 5, 6], ""p1"": [0.6662, 0.0958, 0.0257, 0.1318, 0.0737, 0.0068], ""p3"": [0.9547, 0.4646, 0.2872, 0.5642, 0.3483, 0.0721], ""p1L"": [0.6802, 0.0552, 0.0113, 0.1766, 0.072, 0.0046], ""p3L"": [0.9548, 0.4545, 0.273, 0.6093, 0.3637, 0.0558]}","[2, 4, 5]",1760.0
2025-12-04,18,2,0.4454048647973189,0.18366143562274795,1,"{""bn"": [1, 2, 3, 4, 5, 6], ""p1"": [0.4454, 0.1438, 0.096, 0.2617, 0.0415, 0.0116], ""p3"": [0.9206, 0.5965, 0.5987, 0.8374, 0.2215, 0.1428], ""p1L"": [0.5417, 0.1742, 0.0714, 0.1564, 0.0436, 0.0128], ""p3L"": [0.9064, 0.6374, 0.5694, 0.7883, 0.2564, 0.1011]}","[1, 3, 4]",260.0
2025-12-04,18,3,0.4913155271562826,0.17972194011647302,1,"{""bn"": [2, 3, 4, 5, 6, 1], ""p1"": [0.0193, 0.3116, 0.1131, 0.0549, 0.0098, 0.4913], ""p3"": [0.2611, 0.7661, 0.5216, 0.3359, 0.1295, 0.9258], ""p1L"": [0.0075, 0.3397, 0.0823, 0.0432, 0.0089, 0.5184], ""p3L"": [0.2807, 0.8059, 0.5958, 0.28, 0.1203, 0.9269]}","[1, 3, 5]",340.0
2025-12-04,18,4,0.4749534010027242,0.289038142047086,1,"{""bn"": [1, 2, 3, 4, 5, 6], ""p1"": [0.475, 0.1217, 0.1769, 0.1859, 0.0398, 0.0007], ""p3"": [0.9658, 0.5719, 0.698, 0.5106, 0.4521, 0.0608], ""p1L"": [0.5475, 0.0444, 0.2181, 0.1528, 0.0304, 0.0067], ""p3L"": [0.955, 0.5292, 0.7122, 0.4968, 0.453, 0.0996]}","[1, 2, 3]",310.0
2025-12-04,18,5,0.522885802127588,0.27048282384321,1,"{""bn"": [5, 6, 4, 3, 2, 1], ""p1"": [0.0194, 0.0493, 0.0824, 0.2524, 0.0737, 0.5229], ""p3"": [0.1465, 0.3465, 0.3497, 0.6054, 0.3182, 0.8983], ""p1L"": [0.0121, 0.1042, 0.0664, 0.2934, 0.0439, 0.4799], ""p3L"": [0.1592, 0.4211, 0.3291, 0.7171, 0.259, 0.8795]}","[2, 3, 5]",11760.0
